** VARIABLE Tem from his-series(301) ELEMENT GRO(5,5) REAL     *4
**    NROW       NCOL     NPLANE
XXXX
      1505          5        301
 1.492460e+01  1.493252e+01  1.493515e+01  1.493644e+01  1.493696e+01 
 1.494630e+01  1.494751e+01  1.494799e+01  1.494819e+01  1.494825e+01 
 1.495633e+01  1.495726e+01  1.495763e+01  1.495781e+01  1.495787e+01 
 1.492550e+01  1.492624e+01  1.492652e+01  1.492664e+01  1.492668e+01 
 1.495436e+01  1.495511e+01  1.495540e+01  1.495552e+01  1.495556e+01 
 1.492284e+01  1.493048e+01  1.493336e+01  1.493480e+01  1.493536e+01 
 1.494327e+01  1.494470e+01  1.494525e+01  1.494548e+01  1.494555e+01 
 1.495341e+01  1.495430e+01  1.495467e+01  1.495484e+01  1.495490e+01 
 1.492339e+01  1.492419e+01  1.492449e+01  1.492461e+01  1.492465e+01 
 1.495293e+01  1.495378e+01  1.495409e+01  1.495422e+01  1.495426e+01 
 1.492103e+01  1.492854e+01  1.493167e+01  1.493293e+01  1.493342e+01 
 1.494025e+01  1.494180e+01  1.494241e+01  1.494267e+01  1.494275e+01 
 1.495061e+01  1.495142e+01  1.495175e+01  1.495191e+01  1.495197e+01 
 1.492134e+01  1.492216e+01  1.492246e+01  1.492259e+01  1.492263e+01 
 1.495155e+01  1.495237e+01  1.495269e+01  1.495282e+01  1.495286e+01 
 1.491933e+01  1.492680e+01  1.492964e+01  1.493068e+01  1.493106e+01 
 1.493734e+01  1.493878e+01  1.493936e+01  1.493962e+01  1.493971e+01 
 1.494788e+01  1.494865e+01  1.494897e+01  1.494912e+01  1.494917e+01 
 1.491935e+01  1.492012e+01  1.492041e+01  1.492054e+01  1.492058e+01 
 1.495019e+01  1.495093e+01  1.495123e+01  1.495136e+01  1.495140e+01 
 1.491782e+01  1.492486e+01  1.492740e+01  1.492842e+01  1.492877e+01 
 1.493447e+01  1.493570e+01  1.493620e+01  1.493643e+01  1.493652e+01 
 1.494518e+01  1.494600e+01  1.494633e+01  1.494648e+01  1.494654e+01 
 1.491733e+01  1.491807e+01  1.491835e+01  1.491847e+01  1.491851e+01 
 1.494877e+01  1.494949e+01  1.494977e+01  1.494989e+01  1.494993e+01 
 1.491633e+01  1.492276e+01  1.492525e+01  1.492623e+01  1.492652e+01 
 1.493150e+01  1.493261e+01  1.493307e+01  1.493328e+01  1.493336e+01 
 1.494260e+01  1.494345e+01  1.494379e+01  1.494394e+01  1.494399e+01 
 1.491525e+01  1.491601e+01  1.491630e+01  1.491642e+01  1.491646e+01 
 1.494731e+01  1.494803e+01  1.494830e+01  1.494842e+01  1.494846e+01 
 1.491491e+01  1.492072e+01  1.492298e+01  1.492375e+01  1.492396e+01 
 1.492841e+01  1.492956e+01  1.493002e+01  1.493022e+01  1.493030e+01 
 1.494016e+01  1.494098e+01  1.494131e+01  1.494145e+01  1.494151e+01 
 1.491312e+01  1.491393e+01  1.491423e+01  1.491435e+01  1.491439e+01 
 1.494582e+01  1.494653e+01  1.494680e+01  1.494692e+01  1.494696e+01 
 1.491379e+01  1.491858e+01  1.492037e+01  1.492099e+01  1.492117e+01 
 1.492526e+01  1.492647e+01  1.492695e+01  1.492716e+01  1.492724e+01 
 1.493784e+01  1.493861e+01  1.493893e+01  1.493906e+01  1.493911e+01 
 1.491098e+01  1.491179e+01  1.491210e+01  1.491222e+01  1.491226e+01 
 1.494431e+01  1.494501e+01  1.494529e+01  1.494540e+01  1.494544e+01 
 1.491264e+01  1.491628e+01  1.491781e+01  1.491842e+01  1.491861e+01 
 1.492209e+01  1.492331e+01  1.492379e+01  1.492400e+01  1.492408e+01 
 1.493560e+01  1.493637e+01  1.493667e+01  1.493680e+01  1.493685e+01 
 1.490880e+01  1.490960e+01  1.490990e+01  1.491003e+01  1.491007e+01 
 1.494281e+01  1.494350e+01  1.494377e+01  1.494388e+01  1.494392e+01 
 1.491103e+01  1.491417e+01  1.491562e+01  1.491624e+01  1.491643e+01 
 1.491890e+01  1.492005e+01  1.492050e+01  1.492070e+01  1.492077e+01 
 1.493344e+01  1.493423e+01  1.493453e+01  1.493466e+01  1.493471e+01 
 1.490655e+01  1.490736e+01  1.490766e+01  1.490779e+01  1.490783e+01 
 1.494131e+01  1.494197e+01  1.494222e+01  1.494233e+01  1.494237e+01 
 1.490907e+01  1.491224e+01  1.491368e+01  1.491430e+01  1.491450e+01 
 1.491566e+01  1.491671e+01  1.491713e+01  1.491731e+01  1.491738e+01 
 1.493139e+01  1.493218e+01  1.493249e+01  1.493262e+01  1.493267e+01 
 1.490422e+01  1.490506e+01  1.490537e+01  1.490550e+01  1.490555e+01 
 1.493978e+01  1.494042e+01  1.494066e+01  1.494076e+01  1.494080e+01 
 1.490704e+01  1.491034e+01  1.491177e+01  1.491237e+01  1.491256e+01 
 1.491245e+01  1.491345e+01  1.491384e+01  1.491401e+01  1.491407e+01 
 1.492953e+01  1.493029e+01  1.493059e+01  1.493071e+01  1.493076e+01 
 1.490196e+01  1.490279e+01  1.490310e+01  1.490323e+01  1.490327e+01 
 1.493832e+01  1.493893e+01  1.493916e+01  1.493926e+01  1.493929e+01 
 1.490526e+01  1.490844e+01  1.490977e+01  1.491033e+01  1.491052e+01 
 1.490952e+01  1.491051e+01  1.491088e+01  1.491104e+01  1.491110e+01 
 1.492802e+01  1.492871e+01  1.492897e+01  1.492908e+01  1.492912e+01 
 1.490002e+01  1.490080e+01  1.490109e+01  1.490121e+01  1.490124e+01 
 1.493703e+01  1.493761e+01  1.493783e+01  1.493792e+01  1.493795e+01 
 1.490393e+01  1.490672e+01  1.490791e+01  1.490843e+01  1.490861e+01 
 1.490690e+01  1.490789e+01  1.490826e+01  1.490841e+01  1.490847e+01 
 1.492683e+01  1.492745e+01  1.492767e+01  1.492776e+01  1.492779e+01 
 1.489837e+01  1.489911e+01  1.489937e+01  1.489948e+01  1.489952e+01 
 1.493593e+01  1.493647e+01  1.493666e+01  1.493674e+01  1.493677e+01 
 1.490285e+01  1.490533e+01  1.490638e+01  1.490685e+01  1.490701e+01 
 1.490462e+01  1.490559e+01  1.490594e+01  1.490609e+01  1.490614e+01 
 1.492595e+01  1.492651e+01  1.492669e+01  1.492677e+01  1.492679e+01 
 1.489703e+01  1.489773e+01  1.489798e+01  1.489808e+01  1.489811e+01 
 1.493505e+01  1.493551e+01  1.493568e+01  1.493574e+01  1.493576e+01 
 1.490194e+01  1.490430e+01  1.490524e+01  1.490564e+01  1.490578e+01 
 1.490272e+01  1.490362e+01  1.490394e+01  1.490408e+01  1.490412e+01 
 1.492538e+01  1.492588e+01  1.492603e+01  1.492610e+01  1.492611e+01 
 1.489600e+01  1.489667e+01  1.489690e+01  1.489699e+01  1.489701e+01 
 1.493434e+01  1.493474e+01  1.493488e+01  1.493493e+01  1.493495e+01 
 1.490130e+01  1.490359e+01  1.490444e+01  1.490479e+01  1.490490e+01 
 1.490119e+01  1.490201e+01  1.490229e+01  1.490241e+01  1.490244e+01 
 1.492513e+01  1.492557e+01  1.492569e+01  1.492574e+01  1.492575e+01 
 1.489530e+01  1.489594e+01  1.489614e+01  1.489622e+01  1.489625e+01 
 1.493382e+01  1.493417e+01  1.493428e+01  1.493432e+01  1.493433e+01 
 1.490100e+01  1.490317e+01  1.490393e+01  1.490422e+01  1.490432e+01 
 1.490005e+01  1.490079e+01  1.490103e+01  1.490113e+01  1.490116e+01 
 1.492519e+01  1.492557e+01  1.492566e+01  1.492569e+01  1.492570e+01 
 1.489494e+01  1.489554e+01  1.489573e+01  1.489580e+01  1.489582e+01 
 1.493351e+01  1.493381e+01  1.493389e+01  1.493392e+01  1.493393e+01 
 1.490107e+01  1.490305e+01  1.490370e+01  1.490394e+01  1.490402e+01 
 1.489930e+01  1.489998e+01  1.490019e+01  1.490027e+01  1.490030e+01 
 1.492556e+01  1.492588e+01  1.492595e+01  1.492596e+01  1.492596e+01 
 1.489493e+01  1.489551e+01  1.489567e+01  1.489573e+01  1.489575e+01 
 1.493341e+01  1.493365e+01  1.493370e+01  1.493372e+01  1.493372e+01 
 1.490148e+01  1.490324e+01  1.490379e+01  1.490398e+01  1.490404e+01 
 1.489897e+01  1.489961e+01  1.489980e+01  1.489987e+01  1.489989e+01 
 1.492620e+01  1.492646e+01  1.492649e+01  1.492649e+01  1.492649e+01 
 1.489532e+01  1.489586e+01  1.489600e+01  1.489605e+01  1.489607e+01 
 1.493350e+01  1.493368e+01  1.493371e+01  1.493371e+01  1.493371e+01 
 1.490221e+01  1.490379e+01  1.490423e+01  1.490437e+01  1.490441e+01 
 1.489909e+01  1.489970e+01  1.489985e+01  1.489991e+01  1.489993e+01 
 1.492714e+01  1.492734e+01  1.492734e+01  1.492733e+01  1.492732e+01 
 1.489610e+01  1.489661e+01  1.489673e+01  1.489677e+01  1.489678e+01 
 1.493380e+01  1.493393e+01  1.493393e+01  1.493392e+01  1.493392e+01 
 1.490327e+01  1.490469e+01  1.490503e+01  1.490512e+01  1.490514e+01 
 1.489968e+01  1.490024e+01  1.490037e+01  1.490041e+01  1.490042e+01 
 1.492837e+01  1.492852e+01  1.492849e+01  1.492846e+01  1.492844e+01 
 1.489730e+01  1.489778e+01  1.489788e+01  1.489791e+01  1.489792e+01 
 1.493431e+01  1.493438e+01  1.493435e+01  1.493433e+01  1.493432e+01 
 1.490467e+01  1.490595e+01  1.490619e+01  1.490623e+01  1.490623e+01 
 1.490070e+01  1.490122e+01  1.490133e+01  1.490136e+01  1.490136e+01 
 1.492991e+01  1.492999e+01  1.492993e+01  1.492988e+01  1.492986e+01 
 1.489890e+01  1.489935e+01  1.489944e+01  1.489946e+01  1.489947e+01 
 1.493502e+01  1.493504e+01  1.493498e+01  1.493495e+01  1.493494e+01 
 1.490644e+01  1.490757e+01  1.490771e+01  1.490770e+01  1.490769e+01 
 1.490207e+01  1.490259e+01  1.490269e+01  1.490271e+01  1.490271e+01 
 1.493173e+01  1.493176e+01  1.493166e+01  1.493160e+01  1.493157e+01 
 1.490079e+01  1.490126e+01  1.490134e+01  1.490136e+01  1.490136e+01 
 1.493595e+01  1.493592e+01  1.493583e+01  1.493579e+01  1.493577e+01 
 1.490857e+01  1.490955e+01  1.490960e+01  1.490954e+01  1.490952e+01 
 1.490381e+01  1.490434e+01  1.490443e+01  1.490445e+01  1.490445e+01 
 1.493384e+01  1.493381e+01  1.493368e+01  1.493360e+01  1.493357e+01 
 1.490300e+01  1.490349e+01  1.490357e+01  1.490358e+01  1.490358e+01 
 1.493710e+01  1.493701e+01  1.493691e+01  1.493685e+01  1.493683e+01 
 1.491109e+01  1.491191e+01  1.491186e+01  1.491176e+01  1.491171e+01 
